date,side,equipment_type,status,source_file
2024-10-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-28,Russia,Transport,Destroyed,warspotting_losses.csv
2024-10-28,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-28,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-28,Russia,Anti-tank systems,Destroyed,warspotting_losses.csv
2024-10-28,Russia,Drones,Captured,warspotting_losses.csv
2024-10-28,Russia,Drones,Destroyed,warspotting_losses.csv
2024-10-28,Russia,Drones,Captured,warspotting_losses.csv
2024-10-28,Russia,Drones,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Transport,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Transport,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2024-10-29,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2024-10-29,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Transport,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-29,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-30,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-30,Russia,Transport,Destroyed,warspotting_losses.csv
2024-10-30,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-10-30,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-30,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-30,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2024-10-30,Russia,Transport,Destroyed,warspotting_losses.csv
2024-10-30,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-30,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-30,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-30,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-30,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2024-10-30,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2024-10-30,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-30,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Engineering,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Transport,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Engineering,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Transport,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Transport,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Transport,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Drones,Captured,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Engineering,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Transport,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Transport,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Transport,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2024-10-31,Russia,"Radars, jammers",Damaged,warspotting_losses.csv
2024-10-31,Russia,Transport,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Transport,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Towed artillery,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-10-31,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Transport,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Transport,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-01,Russia,Drones,Captured,warspotting_losses.csv
2024-11-01,Russia,Drones,Captured,warspotting_losses.csv
2024-11-01,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Tanks,Captured,warspotting_losses.csv
2024-11-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Anti-aircraft systems,Damaged,warspotting_losses.csv
2024-11-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-02,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-03,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2024-11-03,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-03,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-04,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-04,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-04,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-04,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-04,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-04,Russia,Infantry mobility vehicles,Damaged,warspotting_losses.csv
2024-11-04,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-04,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-04,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-04,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-04,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-04,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-04,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-04,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-04,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-05,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-05,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-05,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-05,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-05,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-05,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-05,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-05,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-05,Russia,Drones,Destroyed,warspotting_losses.csv
2024-11-05,Russia,Transport,Damaged,warspotting_losses.csv
2024-11-05,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-06,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-06,Russia,Transport,Destroyed,warspotting_losses.csv
2024-11-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-06,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-06,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-06,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Abandoned,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Abandoned,warspotting_losses.csv
2024-11-07,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Drones,Captured,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2024-11-07,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Abandoned,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Transport,Destroyed,warspotting_losses.csv
2024-11-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Transport,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Tanks,Damaged,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Abandoned,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Transport,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Transport,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Drones,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-10,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-10,Russia,Drones,Destroyed,warspotting_losses.csv
2024-11-10,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-10,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-10,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-10,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-10,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-10,Russia,Transport,Damaged,warspotting_losses.csv
2024-11-10,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-10,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-10,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2024-11-10,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-10,Russia,"Radars, jammers",Destroyed,warspotting_losses.csv
2024-11-10,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-10,Russia,Drones,Captured,warspotting_losses.csv
2024-11-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2024-11-11,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Transport,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Infantry mobility vehicles,Damaged,warspotting_losses.csv
2024-11-11,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Engineering,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2024-11-11,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Transport,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Transport,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Transport,Damaged,warspotting_losses.csv
2024-11-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-11,Russia,Transport,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Transport,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Transport,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Transport,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry mobility vehicles,Abandoned,warspotting_losses.csv
2024-11-12,Russia,Drones,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Drones,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Tanks,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Transport,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2024-11-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
